,MKT_RF,SMB,HML,RMW,CMA
1975-03-31,-5.551115123125783e-17,1.3877787807814457e-16,4.163336342344337e-17,-4.5102810375396984e-17,0.0
1975-06-30,0.0,1.6653345369377348e-16,2.0816681711721685e-17,9.540979117872439e-18,0.0
1975-09-30,5.551115123125783e-17,-2.7755575615628914e-17,-6.938893903907228e-18,-5.204170427930421e-18,-2.0816681711721685e-17
1975-12-31,-3.3306690738754696e-16,8.326672684688674e-17,4.163336342344337e-17,1.8735013540549517e-16,5.898059818321144e-17
1976-03-31,-1.942890293094024e-15,-8.881784197001252e-16,-2.7755575615628914e-16,2.914335439641036e-16,-1.5404344466674047e-15
1976-06-30,-1.6653345369377348e-16,-6.938893903907228e-16,6.38378239159465e-16,5.273559366969494e-16,7.91033905045424e-16
1976-09-30,-0.007278643990893119,-0.010781844706767268,-0.0064196154803805305,0.00015198455804415686,-0.013916166038990818
1976-12-31,0.0076660298344290445,0.013091650869739957,0.012046144324452251,-0.008642994995862435,0.006710560704512411
1977-03-31,-0.03006116763017741,0.04109161455703653,0.018013082299403294,-0.01684132618134862,0.005234316044154433
1977-06-30,0.008187415093040384,0.004295411574898933,0.016975631482061992,-0.018505972243989727,0.0026823785794074795
1977-09-30,-0.016968765203056013,0.015320421857553002,-0.0025767386539560233,-0.0036876281364719987,-0.003971599444373711
1977-12-31,-0.01410615334356069,0.02147436640237499,0.004492539126298822,-0.0029551704938889888,-0.004878324493196494
1978-03-31,-0.033556757328724374,0.025378303760769994,0.01700209260609281,-0.01574941395392935,0.010583152003777935
1978-06-30,0.009505808412288708,0.0031687542540350666,-0.0031586777242962327,-0.005661687922348495,-0.001502304232445073
1978-09-30,0.028331765222764427,-0.01344040808311009,-0.0012780402042428252,0.002181066009962717,0.0011417516973124403
1978-12-31,-0.03224172207750026,-0.04361266953467213,-0.008432989426859716,0.010524109290609734,-0.005798709983809616
1979-03-31,0.0033899213679295936,0.01049210863151151,0.002180807679896979,-0.010419542886059056,0.0042388060905776265
1979-06-30,0.0011845973506602325,0.00010067171681327203,0.006576977474616941,-0.012893311450934222,-0.002585542862717019
1979-09-30,0.017159721435339226,-0.010267813536217307,-0.0038053025633799087,0.002343032309657392,-0.005411490787126938
1979-12-31,0.005570613728640816,-0.003560998510581892,-0.010394483965200318,0.0028643404732339953,-0.007299952373263044
1980-03-31,-0.017852550361685482,0.016337177428250915,-0.0018197481751795475,-0.0021229554772893497,0.0008562838677749346
1980-06-30,0.017217265435902962,0.03303143870217884,-0.0015276551164247754,-0.0035282897247513947,-0.0026767482978203166
1980-09-30,0.015320549938803718,0.039266547112625116,-0.011715736579647862,0.009997534055514758,-0.008110398923912056
1980-12-31,0.01215843507027814,0.01728721760448315,-0.01218482299359068,0.009756998088288837,-0.009969292480232006
1981-03-31,0.008392092605768342,0.016714736407293707,-4.288954944470236e-05,-0.0070560168224214626,0.0007931900962253671
1981-06-30,0.0008224080289724878,0.016891406957468713,0.0006256178205828467,-0.0022962324160582873,-0.0008235561967803173
1981-09-30,-0.021323860370444703,-0.014684245481230151,0.0037211970073231515,0.0007005992515233747,-0.0012029216624782346
1981-12-31,0.004279330066414122,-0.0032524692094618723,-0.002430160182796015,0.005486795199985364,-0.0021024972286681626
1982-03-31,-0.018880276445468247,-0.005254512821531443,0.006460667411186283,-0.0148329577638203,0.004685875312343879
1982-06-30,-0.023852410733695872,0.004156641472009559,0.0022581112330369857,-0.0019332859706358355,0.003059947646877448
1982-09-30,0.009999160581563249,-0.01103231027081042,-0.00031027427217306114,-0.0009340832296078003,-0.0005503432305358213
1982-12-31,0.01838848840467855,0.012221913323859024,-0.004506186274885027,-0.0069093671482396216,-0.0008831763096709133
1983-03-31,0.01135268659823041,0.03010069883816513,8.813449005434792e-05,-0.012298667973577156,0.002619873014520435
1983-06-30,0.016657918957588835,0.036018523775141364,-0.004880618619450605,-0.008944480806975203,-0.00012972077446055108
1983-09-30,0.0005521079418444597,-0.004171116000747155,0.005883390117678022,-0.0031821093557489605,0.003452248316804629
1983-12-31,-0.0017439751624472866,-0.011909024906363586,0.0035439576626493663,-0.005735310739506026,0.004076338745944097
1984-03-31,-0.011296858778537366,-0.010385422143429635,0.008623358620883814,-0.00980918518044302,0.0062411440155153985
1984-06-30,-0.008943446766108587,-0.00863742993413319,0.00039939756448970076,0.009503345700901278,-0.0004942794079134116
1984-09-30,0.0019953442091743545,-0.011357955674110132,0.003345570075686144,0.004197603343996936,-0.00027064848608704395
1984-12-31,-0.005017369134747485,-0.01544211790676786,0.0043458346780403945,0.003052038219874653,1.1841265056711237e-05
1985-03-31,0.0021522431358658167,0.004856982652578168,0.002148886239657699,-0.00038892940257409525,0.0011771261563743862
1985-06-30,0.006248442834550727,-0.008488784180069375,0.0019336023861024065,0.004747897280681285,-0.0027419208556782593
1985-09-30,-0.011151208389473033,-0.001469408004595607,0.0025189639591733926,-0.000928210560566356,0.001331132893490572
1985-12-31,0.01291722031526743,-0.007753664173959729,-0.0012932711439747058,0.0005674627144078292,-0.004944631758096951
1986-03-31,0.016176992296606296,-0.004692873106698303,0.00019905298491973422,-0.001826380724612775,-0.003599499199497702
1986-06-30,0.0010793763811303148,0.004292745000527232,0.004144211305568302,0.01086782276989573,0.0026277984273573307
1986-09-30,-0.012186723277900824,-0.018132056236598193,0.008202101563447584,-0.003817885745910965,0.005486149852646782
1986-12-31,0.00033256785419999435,-0.02025458981053907,0.0013202040323820885,0.0010433579346483257,0.0011313466520744275
1987-03-31,0.02398495681999302,-0.0032543006721104106,-0.00330802895629978,-4.6267764233165476e-05,0.00011319123592357094
1987-06-30,0.007180485991502561,-0.018298433243213785,0.0007220137530927762,0.0009627326710280881,0.002317020409863757
1987-09-30,0.009806912949775537,-0.01099606749431814,-0.00025433714197919954,-0.0011138187375174247,0.0008522434061302153
1987-12-31,-0.03840354814298175,-0.02036839668434276,0.001662811841603662,0.0037683854965097074,0.0003636729669916905
1988-03-31,-0.004492005903359075,0.019947274698555506,0.0032932644548029355,-0.0010744206769530695,0.003652340008274524
1988-06-30,-0.00028984978562829333,0.00773533396814996,0.0027062065454082074,-0.0008831927694674113,-0.00023388475190566638
1988-09-30,-0.008613603574722406,-0.0027323968264143517,0.0034909353104186636,-0.001758522469545054,0.0022207997652310407
1988-12-31,-0.008517074577040873,-0.008534003432421056,0.0034323304170243985,0.0014263309409433544,0.003342858473539656
1989-03-31,0.00162889579182246,-0.0013994435035262764,0.0028128305665706677,-0.004906058897101273,0.00266739319732634
1989-06-30,0.0067197062009931585,-0.00790787659802561,0.0010876178428026462,-0.0005132256978713223,0.000890960485531056
1989-09-30,0.009222084134748343,-0.013019422616059706,-0.0003034843065982118,0.004998232774024447,0.0006347343939849814
1989-12-31,-0.001805792823098118,-0.024472558236731223,0.0001513117058774549,-0.001297881325738215,0.0030937335382227316
1990-03-31,-0.005714520338665485,-0.004432690339659651,-0.00026042294456241066,6.597071652175712e-05,0.0008772138735910762
1990-06-30,-0.001541757989854231,-0.007978860290915213,-0.0037673004550994316,0.0027513191589734753,-0.00034154508160488817
1990-09-30,-0.02816804120523919,-0.030503834497540128,0.0010250782300016414,-0.0005368255827055135,0.008645516993672442
1990-12-31,0.008656777991874032,-0.01219089649394367,-0.0035362141820354243,0.004583095224895972,-0.0046752289372608
1991-03-31,0.007695147311200579,0.01865806286893945,-0.002443667638927449,0.0023706113170770537,-0.002245691614867651
1991-06-30,-0.010711480855249533,0.0022941134919063355,-0.0002507834028042666,0.008515678392186254,0.00016751134999304362
1991-09-30,0.0005890616566517348,0.006044818275883879,-0.003181241291584702,0.002193679311245922,-0.0017986852945066634
1991-12-31,0.005360411005551624,-0.004870355930234216,-0.005168573813393751,0.004530276016751156,-0.0033828655287846954
1992-03-31,-0.006117181186030773,0.021628849893946422,0.0039232471816827985,-0.000295816578492647,0.0030867882476518504
1992-06-30,-0.010101696727746523,-0.016034301929640726,0.0033362131185291632,0.0006222702202302033,0.002196416757398789
1992-09-30,-0.0011127088153459752,-0.004608503385862384,-0.00160964324989743,0.00789108992675347,-0.0030040117664202892
1992-12-31,0.002276548260557565,0.017098071750996535,-0.0012575526303586493,0.0015369936362567005,-0.002179023856829665
1993-03-31,-0.005069057599538462,0.002270263948290885,0.005626919880549863,-0.003030762765168782,0.003695306653250796
1993-06-30,-0.004000959529783854,0.0035877206503485137,0.0011935495106525362,-0.008283746022311522,0.00035879027009699804
1993-09-30,-0.0032945178679952836,0.011491195210396432,0.0021128220058819203,-0.0073585984781257,0.0010029495878833838
1993-12-31,-0.0073480807447749985,0.008907231695661766,-5.999938197820409e-05,0.002186076506029422,-9.00286805390893e-05
1994-03-31,-0.012129917639672083,0.007171929769167695,0.0014997242478936856,0.0006840596400298216,0.0014147759971320228
1994-06-30,-0.009700023485058828,-0.00715201905721774,0.0022244772709774097,0.0019321801004472672,0.001654869633940681
1994-09-30,0.0004853403771560849,0.0011645794865560166,-0.0017349035677240998,-0.0008555952420324919,-0.0012713046915596715
1994-12-31,-0.008921892000773646,-0.003138180330478968,-0.0008171960601646155,-0.0002845764875171186,-0.0005619872264808201
1995-03-31,-0.0007460750710732711,-0.009233791000548441,0.00033585877547559484,-0.0007733123770420347,-0.0007939948452201362
1995-06-30,0.0019393082093421832,-0.0017829620176131877,0.00025229369764934173,-0.0009618830996297456,-0.0015501897609041526
1995-09-30,0.003124293088739183,0.0030114298461956235,0.00040788806501879105,-0.00126978420928614,-0.0005358923627590828
1995-12-31,-0.00032958293033891195,-0.00909583904347877,0.00025989737012310776,-0.00184141313187558,0.00128368111400734
1996-03-31,0.0015681743949618188,-0.0017647063251440276,-8.128498560011632e-05,0.00044308622472266634,-0.0006449609947788426
1996-06-30,0.0031047586227834767,0.0051446862504029856,-0.0014299771083060575,0.002330803813567983,-0.0015268221537739768
1996-09-30,-0.0026650435554929075,-0.00255992446690978,7.864363070786418e-05,0.003132170940769674,-0.0016963905673085256
1996-12-31,0.003516150590741507,-0.0114255024721589,0.0015096844060036307,0.0030534710146068456,-6.458234999473511e-05
1997-03-31,-0.00036363073137835045,-0.012530780050151402,0.002017273679007836,0.002199886924752037,0.0008727318695762598
1997-06-30,0.007590694385748442,-0.0008920582709841529,-9.752500590876068e-06,0.0034870307019604363,-0.001543018205786617
1997-09-30,0.00739223237261033,0.012764863684458061,0.0005804039575092457,-0.002215206150340321,-0.0025256646129429017
1997-12-31,0.0023721057268910606,-0.013000852149811615,0.0022167483828865464,0.0039483985395382115,0.0007851582543285662
1998-03-31,0.010509050207677006,-0.006590125464243313,0.00019475402702107125,0.0006620606217774272,-0.0022300398877372896
1998-06-30,0.0029479032486134926,-0.01201139469328072,0.001456011081834685,-0.0004710809790871018,-0.0012818457484140566
1998-09-30,-0.009237078829333889,-0.022526423335677004,3.6770858258039496e-05,0.00319796679315576,0.0002979652999210991
1998-12-31,0.014326979602825585,-0.014575004191496155,-0.0032987004989910584,-0.0007235813729694618,-0.00308819612584621
1999-03-31,0.0033920945404823932,-0.017101558563648034,-0.0019706166492403643,-0.008399238969193146,-0.00244244358830481
1999-06-30,0.009790537658250553,0.008178775899502888,-0.0015230035355506821,-0.003598290786503089,-0.002304452239498156
1999-09-30,0.0009655511491430957,0.0011233428845439097,-0.003272380071078773,-0.00308746522682557,-0.0014501255108967381
1999-12-31,0.014081039375727578,-0.0020232618786623635,-0.006661899902270618,-0.015416764327608856,-0.005465659148029878
2000-03-31,0.00783008042011435,0.002977843656717938,-0.003918630668794609,-0.0178281648570775,-0.0020889608630916268
2000-06-30,0.0019776053976765517,-0.0022711273767894724,-0.002864528951585843,-0.004158971227170349,-0.0015586605199142678
2000-09-30,0.0032515921688940352,-0.004654526725293873,-0.0003168491794836026,-0.0018123913918256518,0.00040634971962438815
2000-12-31,-0.0024224745811967097,-0.002980750414786404,0.002833000970694055,0.013523324759894706,0.0029790350833776014
2001-03-31,-0.006561685288688501,0.015814717895270225,0.0020203583687159465,0.004167816778352429,0.0018594446004066567
2001-06-30,0.004556729121579117,0.012220419660768145,-0.0009098015976394258,-0.0016613253605110012,-0.000985706765010197
2001-09-30,-0.008043650252322676,-0.007579790858531776,0.0012248996642298948,0.009542003938453725,0.0027923825776410283
2001-12-31,0.0032861466280609264,0.013266936075283842,-0.0009420379410876034,-0.0041954320208779095,-0.0013026506989421982
2002-03-31,-0.001284288981576509,0.011000112690490171,0.001246354232047553,0.006377804558213018,0.0024275493315468744
2002-06-30,-0.005403692071580979,0.004954687466803498,0.0006240788313505163,0.006839652674125896,0.002165356064758317
2002-09-30,-0.009335488254238022,-0.006819848492784608,0.00010523871380874184,0.0060695083990671694,-0.0006620906376224589
2002-12-31,-0.000684474129214907,-0.0027532841748239,-0.0004751524179338329,-0.0025241397112567565,0.0010294429664561289
2003-03-31,-0.004162765419947201,-0.00018254418359053837,-0.0007783311946127913,0.0014070596234181387,0.00023837055170750077
2003-06-30,0.003070253422882807,0.0065297110235603695,-6.720004971372262e-05,-0.006092834145617676,0.0008838794647079151
2003-09-30,-0.0008978938780026535,0.009359625401764937,-7.975320745456926e-05,-0.0036521514555785117,0.001440397012220096
2003-12-31,0.0025000858566954776,0.003546533944601249,0.0006354533824184383,-0.0013182483002196488,0.001453817105101951
2004-03-31,0.00025468673197037717,0.0024219683026964756,0.0003194581064287494,-0.0011236541497474661,0.0006416349656761522
2004-06-30,-0.00012510205938021102,-0.0011114805406255979,-0.00043712354384983776,0.0005241928756545278,-0.00019361612844415177
2004-09-30,-0.001801736747848004,-0.001163716613257204,0.00037912683526331037,0.0014353952085459643,-0.0005857496406658225
2004-12-31,0.003249876319138423,-0.0004723364488696813,-0.00012140565613494303,-0.001498357810717721,-0.00010474330285159539
2005-03-31,-0.0015235276527425512,-0.0013494558634106202,0.0007159641383733817,0.0012962967939844638,0.00013900019226964488
2005-06-30,0.0011241499895930929,-0.002416045970824232,0.00014066876432905495,-0.00010134690041252448,-0.000411446912716551
2005-09-30,0.0008138702949644916,0.00040981252275762436,0.00028654096546310015,-0.0016239348224191819,-0.00019331226280905334
2005-12-31,0.0011954906484401562,-0.0034932694750544613,-3.922883596629845e-05,-0.0010773072995324817,-0.0005347819528642717
2006-03-31,0.0008502090623743186,0.007625076959754784,0.0004037238657794706,-0.0011594140811264086,0.00014591546259934418
2006-06-30,-0.00037408391395432616,-0.003453954699049744,0.0007761773748449219,0.0008313471669958439,6.735237875576949e-05
2006-09-30,0.0014807691381841792,-0.0058467821022720745,0.0003168406139144597,-0.00021516962847023535,0.00029542733652276887
2006-12-31,0.0014719925334545358,0.001772264328286255,0.0007892757728011901,-0.0006396125468179914,0.0004067129641149858
2007-03-31,0.000769944553094426,0.0005482974259274354,0.0003813994783572472,-0.0003047592162859214,6.560537415944978e-05
2007-06-30,0.002028248867081306,-0.001714222303013102,0.0001935000198369785,0.0008541743465615426,0.00013745565894018874
2007-09-30,0.0013976478633312972,-0.006385761351785035,-0.00047422146779507734,-0.0008319106150287414,-0.0006227793668858173
2007-12-31,0.0005291015046231529,-0.004746841294062887,-0.00038242402985488866,0.000343280861309303,-0.0003897425421002243
2008-03-31,-0.0008890057099462112,-0.0031789941895689067,0.00020160208718222883,0.0010058722165098288,-9.988753888845459e-05
2008-06-30,-0.00031988828315610007,0.0006159916264016907,-0.0004300866785940105,0.001998647386855401,-0.0006088599736313594
2008-09-30,-0.00042764175112885994,0.0007606744487274053,0.0006389711788832297,0.0007748172370531936,-0.00011429527666417805
2008-12-31,-0.006937620902927932,0.00038858337013758515,-0.0002833090501637159,0.0024803316368444683,0.00021958041037462017
